scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
bodyparts,,,mouth,mouth,head,head,withers,withers,midback,midback,tailbone,tailbone,F_knee1,F_knee1,F_knee2,F_knee2,F_hoof1,F_hoof1,F_hoof2,F_hoof2,B_hoof1,B_hoof1,B_hoof2,B_hoof2,B_knee1,B_knee1,B_knee2,B_knee2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,lame2_15,img03.png,263.7979059476519,390.0657628862398,346.21574163973867,267.6164070008537,493.3904482327508,242.89105629322768,695.9028445047355,198.149945488952,920.7857961788582,207.56912671090478,584.0500674940463,479.54798449479114,679.4192773663182,474.8383938838148,573.4534886193495,572.5623990615749,715.9186046013853,570.2076037560867,991.429655343504,573.739796714319,815.9974050846334,571.3850014088308,985.5426670797834,425.3876924685627,905.4796266931849,459.5322243981415
labeled-data,lame2_15,img09.png,275.5718824750929,383.0013769697752,345.0383439869946,259.37462343164503,489.85825527451857,240.5362609877395,699.4350374629679,198.149945488952,930.2049774008109,207.56912671090478,605.2432252434401,483.08017745302345,,,602.8884299379519,571.3850014088308,695.9028445047355,538.4178671319961,986.7200647325276,565.4980131451103,846.60974405598,571.3850014088308,986.7200647325276,424.2102948158186,926.6727844425786,453.645236134421
labeled-data,lame2_15,img12.png,283.81366604430156,387.71096758075157,353.2801275562033,259.37462343164503,498.10003884372725,238.1814656822513,695.9028445047355,201.6821384471843,926.6727844425786,206.39172905816068,618.1945994236252,476.0157915365589,516.9384012876328,491.32196102223213,625.2589853400898,570.2076037560867,532.244570773306,559.6110248813898,954.9303281084369,566.6754107978544,868.9802994581179,573.739796714319,976.1234858578307,419.5007042048422,934.9145680117873,459.5322243981415
labeled-data,lame2_15,img18.png,290.87805196076613,388.8883652334957,360.34451347266787,259.37462343164503,507.51922006568,235.8266703767631,691.1932538937591,201.6821384471843,932.5597727062991,205.21433140541657,637.0329618675307,478.37058684204703,507.51922006568,485.43497275851166,637.0329618675307,571.3850014088308,483.9712670107981,567.8528084505984,934.9145680117873,560.7884225341339,885.4638665965352,574.9171943670631,969.0590999413661,419.5007042048422,,
labeled-data,lame2_15,img22.png,297.9424378772307,398.30754645544846,362.699308778156,260.55202108438914,512.2288106766564,240.5362609877395,697.0802421574797,199.32734314169608,936.0919656645314,198.149945488952,653.5165290059481,473.66099623107067,538.1315590370266,488.9671657167439,661.7583125751568,570.2076037560867,512.2288106766564,570.2076037560867,898.4152407767202,556.0788319231575,926.6727844425786,569.0302061033426,954.9303281084369,424.2102948158186,970.2364975941102,444.22605491246827
labeled-data,lame2_15,img29.png,314.42600501564806,408.90412533014535,367.40889938913244,269.97120230634187,508.69661771842414,246.42324925145996,694.7254468519915,198.149945488952,946.6885445392282,198.149945488952,677.0644820608301,486.6123704112557,567.5665003556289,494.85415398046445,695.9028445047355,563.1432178396221,542.841149648003,569.0302061033426,853.6741299724446,561.965820186878,949.0433398447165,570.2076037560867,931.382375053555,438.33906664874775,990.2522576907598,433.6294760377714
labeled-data,lame2_15,img34.png,334.44176511229773,406.54933002465714,386.247261833038,273.5033952645742,519.2931965931209,241.71365864048357,714.7412069486411,193.4403548779756,961.9947140249016,201.6821384471843,691.1932538937592,480.72538214753524,597.0014416742314,499.5637445914408,724.1603881705939,569.0302061033426,573.4534886193494,569.0302061033426,839.5453581395154,571.3850014088308,978.4782811633189,571.3850014088308,914.8988079151377,452.46783848167695,1006.7358248291772,428.91988542679496
labeled-data,lame2_15,img38.png,345.0383439869946,400.66234176093667,389.77945479127027,264.0842140426214,521.6479918986092,241.71365864048357,708.8542186849205,194.6177525307197,960.8173163721575,200.50474079444018,686.4836632827828,476.0157915365589,614.6624064653929,494.85415398046445,741.8213529617553,569.0302061033426,587.5822604522787,570.2076037560867,848.9645393614683,570.2076037560867,1000.8488365654567,570.2076037560867,921.9631938316022,467.7740079673502,1012.6228130928978,424.2102948158186
