scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
bodyparts,,,mouth,mouth,head,head,withers,withers,midback,midback,tailbone,tailbone,F_knee1,F_knee1,F_knee2,F_knee2,F_hoof1,F_hoof1,F_hoof2,F_hoof2,B_hoof1,B_hoof1,B_hoof2,B_hoof2,B_knee1,B_knee1,B_knee2,B_knee2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,lame2_12,img017.png,876.0868552009214,315.887307121092,841.000406303355,207.33860584424602,721.4871897460196,173.34860847472854,547.1513967862365,150.3231263857006,394.7446343874325,150.3231263857006,626.0959068057609,369.6134319954906,701.7510622411385,377.2885926918332,617.3242945813693,448.5579420150149,726.9694473862642,443.07568437477016,384.87657063499194,439.7863297906233,419.9630195325583,444.17213590281915,367.3333461862087,331.2376285137773,,
labeled-data,lame2_12,img024.png,867.3152429765298,321.36956476133673,835.5181486631103,210.62796042839287,728.0658989143133,181.02376917107122,560.308815122824,153.61248096984744,380.4907645227961,155.80538402594536,614.0349399972224,372.90278657963745,691.8829984886979,366.32407741134375,594.2988124923413,439.7863297906233,701.7510622411385,437.59342673452545,456.14591995817364,435.4005236784275,395.8410859154814,446.365038958917,,,362.9475400740129,338.91278921011997
labeled-data,lame2_12,img049.png,871.7010490887257,342.2021437942668,844.2897608875019,233.6534425174208,733.5481565545579,184.31312375521807,555.9230090106281,154.70893249789643,393.6481828593835,159.0947386100922,709.426222937481,363.0347228271969,623.903003749663,373.9992381076863,735.7410596106558,440.8827813186723,621.7101006935651,441.9792328467212,406.8056011959709,450.75084507111285,,,377.20140993864925,343.2985953223158,,
labeled-data,lame2_12,img070.png,894.7265311777536,335.6234346259731,867.3152429765298,227.07473334912711,757.6700901716349,184.31312375521807,557.0194605386771,154.70893249789643,398.03398897157933,171.15570541863067,658.9894526472294,369.6134319954906,736.8375111387047,337.816337682071,656.7965495911315,444.17213590281915,719.2942866899216,426.6289114540359,323.4752850642507,443.07568437477016,521.9330116411106,440.8827813186723,348.6936702093766,335.6234346259731,445.18140467768416,360.8418197710989
labeled-data,lame2_12,img090.png,883.7620158972641,319.17666170523887,846.4826639435997,217.20666959668657,744.5126718350475,183.21667222716908,553.7301059545302,145.9373202735048,400.2268920276772,159.0947386100922,620.6136491655161,363.0347228271969,683.1113862643062,367.4205289393926,573.4662334594113,439.7863297906233,687.4971923765021,439.7863297906233,482.46075663134843,440.8827813186723,424.34882564475413,443.07568437477016,435.3133409252436,347.6844014345115,393.6481828593835,337.816337682071
labeled-data,lame2_12,img109.png,893.6300796497046,322.4660162893857,856.3507276960403,220.49602418083342,751.0913810033412,186.50602681131593,581.1413941557539,150.3231263857006,411.19140730816673,154.70893249789643,734.644608082607,368.5169804674416,639.2533251423483,360.8418197710989,759.8629932277327,439.7863297906233,629.3852613899078,438.6898782625743,423.25237411670514,444.17213590281915,378.29786146669824,441.9792328467212,393.6481828593835,334.52698309792413,378.29786146669824,325.75537087353257
labeled-data,lame2_12,img114.png,900.2087888179983,322.4660162893857,861.8329853362851,216.11021806863758,753.284284059439,182.12022069912015,592.1059094362435,145.9373202735048,410.09495578011774,154.70893249789643,722.5836412740684,366.32407741134375,635.9639705582015,365.22762588329476,743.4162203069984,435.4005236784275,620.6136491655161,435.4005236784275,396.93753744353035,438.6898782625743,463.8210806545163,426.6289114540359,384.87657063499194,332.33408004182627,426.541728700852,343.2985953223158
labeled-data,lame2_12,img123.png,901.3052403460473,315.887307121092,869.5081460326277,217.20666959668657,774.1168630923692,187.60247833936492,597.5881670764882,143.74441721740692,414.4807618923136,165.6734477783859,697.3652561289426,364.1311743552458,660.0859041752783,371.80633505158846,711.619125993579,437.59342673452545,612.9384884691735,422.2431053418401,368.4297977142577,438.6898782625743,574.5626849874602,439.7863297906233,372.81560382645347,335.6234346259731,498.9075295520827,354.2631106028052
