scorer,,,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls,Kuls
bodyparts,,,mouth,mouth,head,head,withers,withers,midback,midback,tailbone,tailbone,F_knee1,F_knee1,F_knee2,F_knee2,F_hoof1,F_hoof1,F_hoof2,F_hoof2,B_hoof1,B_hoof1,B_hoof2,B_hoof2,B_knee1,B_knee1,B_knee2,B_knee2
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,lame2_14,img014.png,681.0603444477449,320.51440432436567,635.2165777218474,237.42257713367658,569.31616305337,215.45577224418406,471.89815876083793,193.48896735469154,392.6266454639736,203.9948305627097,489.08957128304945,371.1335634175441,581.7321832083005,370.17848494408787,486.22433586268085,429.39335029837207,594.148203363231,431.30350724528444,376.39031141521826,421.7527225107225,445.1559615040644,431.30350724528444,370.6598405744811,337.7058168465772,413.6383718800099,363.49293562989453
labeled-data,lame2_14,img049.png,679.1501875008327,326.24487334343524,659.0935395582525,234.55733989164037,568.361084579914,203.99482874104208,470.9430802873818,183.93818079846199,374.4801544683059,197.30927942684872,493.8649636503305,371.1335615958765,529.2028671682097,378.77418938352605,485.26925738922466,431.30350724528444,534.9333380089469,431.30350724528444,395.4918808843422,431.30350724528444,376.39031141521826,418.8874870903539,364.9293697337439,346.30152310768295,,
labeled-data,lame2_14,img065.png,685.8357368150259,335.7956598996648,662.9138534520772,245.06320492132613,574.0915554206508,212.59053682381546,465.21260944664454,187.75849651395436,360.1539773664629,199.21943819542872,563.5856922126327,362.5378571564383,517.7419254867353,368.2683279971755,559.765378318808,428.4382718249159,502.4606699114362,427.48319335145965,370.6598405744811,426.52811487800346,357.2887419460943,417.9324086168977,355.37858499918195,347.25660158113914,,
labeled-data,lame2_14,img078.png,690.611129182307,322.42456127127804,661.0036965051647,230.73702781948322,593.1931248897748,209.7253014034469,500.5505129645238,190.62373193432296,393.5817239374298,206.8600659830783,555.9450644249832,385.459740519387,574.0915554206509,377.81911273173745,569.31616305337,427.48319335145965,525.3825532743849,419.84256556381007,342.00748637079516,427.48319335145965,490.9997282299619,431.30350724528444,356.33366347263814,343.4362876873144,444.2008830306082,367.31324952371926
labeled-data,lame2_14,img097.png,690.611129182307,325.28979669164664,662.9138534520772,233.60226323985182,606.5642235181616,212.59053682381546,513.9216115929105,188.71357498741054,398.35711630471076,208.77022292999067,521.5622393805602,383.5495835724746,597.0134387835997,382.5945050990184,507.2360622787172,431.30350724528444,612.2946943588988,438.944135032934,465.21260944664454,431.30350724528444,431.7848628756776,433.21366419219686,410.77313645964136,351.0769154749639,410.77313645964136,367.31324952371926
labeled-data,lame2_14,img112.png,698.2517569699564,346.30152310768295,687.7458937619383,246.01828339478237,613.249772832355,208.77022292999067,513.9216115929105,188.71357498741054,392.6266454639736,208.77022292999067,573.1364769471948,363.4929356298945,,,563.5856922126327,432.2585857187406,588.4177325224939,437.03397808602165,423.18915661457186,432.2585857187406,397.4020378312546,423.66287945763486,405.9977440923603,351.0769154749639,395.4918808843422,359.67262173606974
labeled-data,lame2_14,img120.png,722.1287188063613,352.03199394842017,699.2068354434127,255.56906812934432,619.9353221465485,213.5456152972717,520.6071609071039,186.80341804049817,400.2672732516232,205.90498750962212,558.8102998453518,381.63942662556224,569.31616305337,380.68434815210605,555.9450644249832,436.0788996125654,573.1364769471948,435.1238211391092,410.77313645964136,430.34842877182825,387.85125309669263,429.39335029837207,391.67156699051736,354.8972293687887,,
labeled-data,lame2_14,img129.png,723.0837972798176,354.8972293687887,703.0271493372375,259.3893820231691,621.8454790934609,221.18624308492127,505.3259053318048,187.75849651395436,380.21062530904305,211.63545835035927,582.6872616817567,372.0886418910003,552.1247505311584,375.9089557848251,564.540770686089,435.1238211391092,544.4841227435088,437.98905655947783,390.7164885170612,430.34842877182825,372.5699975213935,429.39335029837207,377.34538988867445,347.25660158113914,,
